sent_tail_radius,repair_tail_frac,W_decay
1,0.88,0.002
1,0.88,0.0022
1,0.88,0.0025
1,0.88,0.003
1,0.89,0.0
1,0.89,1e-06
1,0.89,5e-05
1,0.89,7.5e-05
1,0.89,9e-05
1,0.89,0.0001
1,0.89,0.00011
1,0.89,0.000125
1,0.89,0.00015
1,0.89,0.00018
1,0.89,0.0002
1,0.89,0.00022
1,0.89,0.00025
1,0.89,0.0003
1,0.89,0.00036
1,0.89,0.0004
1,0.89,0.00044
1,0.89,0.00045
1,0.89,0.0005
1,0.89,0.00054
1,0.89,0.0006
1,0.89,0.00066
1,0.89,0.00072
1,0.89,0.00075
1,0.89,0.0008
1,0.89,0.00088
1,0.89,0.0009
1,0.89,0.001
1,0.89,0.0011
1,0.89,0.0012
1,0.89,0.00125
1,0.89,0.0015
1,0.89,0.0018
1,0.89,0.002
1,0.89,0.0022
1,0.89,0.0025
1,0.89,0.003
1,0.895,0.0
1,0.895,1e-06
1,0.895,5e-05
1,0.895,7.5e-05
1,0.895,9e-05
1,0.895,0.0001
1,0.895,0.00011
1,0.895,0.000125
1,0.895,0.00015
1,0.895,0.00018
1,0.895,0.0002
1,0.895,0.00022
1,0.895,0.00025
1,0.895,0.0003
1,0.895,0.00036
1,0.895,0.0004
1,0.895,0.00044
1,0.895,0.00045
1,0.895,0.0005
1,0.895,0.00054
1,0.895,0.0006
1,0.895,0.00066
1,0.895,0.00072
1,0.895,0.00075
1,0.895,0.0008
1,0.895,0.00088
1,0.895,0.0009
1,0.895,0.001
1,0.895,0.0011
1,0.895,0.0012
1,0.895,0.00125
1,0.895,0.0015
1,0.895,0.0018
1,0.895,0.002
1,0.895,0.0022
1,0.895,0.0025
1,0.895,0.003
1,0.9,0.0
1,0.9,1e-06
1,0.9,5e-05
1,0.9,7.5e-05
1,0.9,9e-05
1,0.9,0.0001
1,0.9,0.00011
1,0.9,0.000125
1,0.9,0.00015
1,0.9,0.00018
1,0.9,0.0002
1,0.9,0.00022
1,0.9,0.00025
1,0.9,0.0003
1,0.9,0.00036
1,0.9,0.0004
1,0.9,0.00044
1,0.9,0.00045
1,0.9,0.0005
1,0.9,0.00054
1,0.9,0.0006
1,0.9,0.00066
1,0.9,0.00072
1,0.9,0.00075
1,0.9,0.0008
1,0.9,0.00088
1,0.9,0.0009
1,0.9,0.001
1,0.9,0.0011
1,0.9,0.0012
1,0.9,0.00125
1,0.9,0.0015
1,0.9,0.0018
1,0.9,0.002
1,0.9,0.0022
1,0.9,0.0025
1,0.9,0.003
1,0.905,0.0
1,0.905,1e-06
1,0.905,5e-05
1,0.905,7.5e-05
1,0.905,9e-05
1,0.905,0.0001
1,0.905,0.00011
1,0.905,0.000125
1,0.905,0.00015
1,0.905,0.00018
1,0.905,0.0002
1,0.905,0.00022
1,0.905,0.00025
1,0.905,0.0003
1,0.905,0.00036
1,0.905,0.0004
1,0.905,0.00044
1,0.905,0.00045
1,0.905,0.0005
1,0.905,0.00054
1,0.905,0.0006
1,0.905,0.00066
1,0.905,0.00072
1,0.905,0.00075
1,0.905,0.0008
1,0.905,0.00088
1,0.905,0.0009
1,0.905,0.001
1,0.905,0.0011
1,0.905,0.0012
1,0.905,0.00125
1,0.905,0.0015
1,0.905,0.0018
1,0.905,0.002
1,0.905,0.0022
1,0.905,0.0025
1,0.905,0.003
1,0.91,0.0
1,0.91,1e-06
1,0.91,5e-05
1,0.91,7.5e-05
1,0.91,9e-05
1,0.91,0.0001
1,0.91,0.00011
1,0.91,0.000125
1,0.91,0.00015
1,0.91,0.00018
1,0.91,0.0002
1,0.91,0.00022
1,0.91,0.00025
1,0.91,0.0003
1,0.91,0.00036
1,0.91,0.0004
1,0.91,0.00044
1,0.91,0.00045
1,0.91,0.0005
1,0.91,0.00054
1,0.91,0.0006
1,0.91,0.00066
1,0.91,0.00072
1,0.91,0.00075
1,0.91,0.0008
1,0.91,0.00088
1,0.91,0.0009
1,0.91,0.001
1,0.91,0.0011
1,0.91,0.0012
1,0.91,0.00125
1,0.91,0.0015
1,0.91,0.0018
1,0.91,0.002
1,0.91,0.0022
1,0.91,0.0025
1,0.91,0.003
1,0.92,0.0
1,0.92,1e-06
1,0.92,5e-05
1,0.92,7.5e-05
1,0.92,9e-05
1,0.92,0.0001
1,0.92,0.00011
1,0.92,0.000125
1,0.92,0.00015
1,0.92,0.00018
1,0.92,0.0002
1,0.92,0.00022
1,0.92,0.00025
1,0.92,0.0003
1,0.92,0.00036
1,0.92,0.0004
1,0.92,0.00044
1,0.92,0.00045
1,0.92,0.0005
1,0.92,0.00054
1,0.92,0.0006
1,0.92,0.00066
1,0.92,0.00072
1,0.92,0.00075
1,0.92,0.0008
1,0.92,0.00088
1,0.92,0.0009
1,0.92,0.001
1,0.92,0.0011
1,0.92,0.0012
1,0.92,0.00125
1,0.92,0.0015
1,0.92,0.0018
1,0.92,0.002
1,0.92,0.0022
1,0.92,0.0025
1,0.92,0.003
2,0.48,0.0
2,0.48,1e-06
2,0.48,5e-05
2,0.48,7.5e-05
2,0.48,9e-05
2,0.48,0.0001
2,0.48,0.00011
2,0.48,0.000125
2,0.48,0.00015
2,0.48,0.0002
2,0.48,0.0003
2,0.48,0.00036
2,0.48,0.0004
2,0.48,0.00044
2,0.48,0.0005
2,0.48,0.0006
2,0.48,0.00072
2,0.48,0.00075
2,0.48,0.0008
2,0.48,0.00088
2,0.48,0.0009
2,0.48,0.001
2,0.48,0.0011
2,0.48,0.0012
2,0.48,0.00125
2,0.48,0.0015
2,0.48,0.0018
2,0.48,0.002
2,0.48,0.0022
2,0.48,0.0025
2,0.48,0.003
2,0.49,0.0
2,0.49,1e-06
2,0.49,5e-05
2,0.49,7.5e-05
2,0.49,9e-05
2,0.49,0.0001
2,0.49,0.00011
2,0.49,0.000125
2,0.49,0.00015
2,0.49,0.0002
2,0.49,0.0003
2,0.49,0.00036
2,0.49,0.0004
2,0.49,0.00044
2,0.49,0.0005
2,0.49,0.0006
2,0.49,0.00072
2,0.49,0.00075
2,0.49,0.0008
2,0.49,0.00088
2,0.49,0.0009
2,0.49,0.001
2,0.49,0.0011
2,0.49,0.0012
2,0.49,0.00125
2,0.49,0.0015
2,0.49,0.0018
2,0.49,0.002
2,0.49,0.0022
2,0.49,0.0025
2,0.49,0.003
2,0.495,0.0
2,0.495,1e-06
2,0.495,5e-05
2,0.495,7.5e-05
2,0.495,9e-05
2,0.495,0.0001
2,0.495,0.00011
2,0.495,0.000125
2,0.495,0.00015
2,0.495,0.0002
2,0.495,0.0003
2,0.495,0.00036
2,0.495,0.0004
2,0.495,0.00044
2,0.495,0.0005
2,0.495,0.0006
2,0.495,0.00072
2,0.495,0.00075
2,0.495,0.0008
2,0.495,0.00088
2,0.495,0.0009
2,0.495,0.001
2,0.495,0.0011
2,0.495,0.0012
2,0.495,0.00125
2,0.495,0.0015
2,0.495,0.0018
2,0.495,0.002
2,0.495,0.0022
2,0.495,0.0025
2,0.495,0.003
2,0.5,0.0
2,0.5,1e-06
2,0.5,5e-05
2,0.5,7.5e-05
2,0.5,9e-05
2,0.5,0.0001
2,0.5,0.00011
2,0.5,0.000125
2,0.5,0.00015
2,0.5,0.0002
2,0.5,0.0003
2,0.5,0.00036
2,0.5,0.0004
2,0.5,0.00044
2,0.5,0.0005
2,0.5,0.0006
2,0.5,0.00072
2,0.5,0.00075
2,0.5,0.0008
2,0.5,0.00088
2,0.5,0.0009
2,0.5,0.001
2,0.5,0.0011
2,0.5,0.0012
2,0.5,0.00125
2,0.5,0.0015
2,0.5,0.0018
2,0.5,0.002
2,0.5,0.0022
2,0.5,0.0025
2,0.5,0.003
2,0.505,0.0
2,0.505,1e-06
2,0.505,5e-05
2,0.505,7.5e-05
2,0.505,9e-05
2,0.505,0.0001
2,0.505,0.00011
2,0.505,0.000125
2,0.505,0.00015
2,0.505,0.0002
2,0.505,0.0003
2,0.505,0.00036
2,0.505,0.0004
2,0.505,0.00044
2,0.505,0.0005
2,0.505,0.0006
2,0.505,0.00072
2,0.505,0.00075
2,0.505,0.0008
2,0.505,0.00088
2,0.505,0.0009
2,0.505,0.001
2,0.505,0.0011
2,0.505,0.0012
2,0.505,0.00125
2,0.505,0.0015
2,0.505,0.0018
2,0.505,0.002
2,0.505,0.0022
2,0.505,0.0025
2,0.505,0.003
2,0.51,0.0
2,0.51,1e-06
2,0.51,5e-05
2,0.51,7.5e-05
2,0.51,9e-05
2,0.51,0.0001
2,0.51,0.00011
2,0.51,0.000125
2,0.51,0.00015
2,0.51,0.0002
2,0.51,0.0003
2,0.51,0.00036
2,0.51,0.0004
2,0.51,0.00044
2,0.51,0.0005
2,0.51,0.0006
2,0.51,0.00072
2,0.51,0.00075
2,0.51,0.0008
2,0.51,0.00088
2,0.51,0.0009
2,0.51,0.001
2,0.51,0.0011
2,0.51,0.0012
2,0.51,0.00125
2,0.51,0.0015
2,0.51,0.0018
2,0.51,0.002
2,0.51,0.0022
2,0.51,0.0025
2,0.51,0.003
2,0.52,0.0
2,0.52,1e-06
2,0.52,5e-05
2,0.52,7.5e-05
2,0.52,9e-05
2,0.52,0.0001
2,0.52,0.00011
2,0.52,0.000125
2,0.52,0.00015
2,0.52,0.0002
2,0.52,0.0003
2,0.52,0.00036
2,0.52,0.0004
2,0.52,0.00044
2,0.52,0.0005
2,0.52,0.0006
2,0.52,0.00072
2,0.52,0.00075
2,0.52,0.0008
2,0.52,0.00088
2,0.52,0.0009
2,0.52,0.001
2,0.52,0.0011
2,0.52,0.0012
2,0.52,0.00125
2,0.52,0.0015
2,0.52,0.0018
2,0.52,0.002
2,0.52,0.0022
2,0.52,0.0025
2,0.52,0.003
2,0.53,0.0001
2,0.53,0.00015
2,0.53,0.00018
2,0.53,0.0002
2,0.53,0.00022
2,0.53,0.00025
2,0.53,0.0003
2,0.53,0.0004
2,0.53,0.00045
2,0.53,0.0005
2,0.53,0.00054
2,0.53,0.0006
2,0.53,0.00066
2,0.53,0.00072
2,0.53,0.00075
2,0.53,0.0008
2,0.53,0.00088
2,0.53,0.0009
2,0.53,0.001
2,0.53,0.0011
2,0.53,0.0012
2,0.53,0.00125
2,0.53,0.0015
2,0.53,0.0018
2,0.53,0.002
2,0.53,0.0022
2,0.53,0.0025
2,0.53,0.003
2,0.54,0.0001
2,0.54,0.00015
2,0.54,0.00018
2,0.54,0.0002
2,0.54,0.00022
2,0.54,0.00025
2,0.54,0.0003
2,0.54,0.0004
2,0.54,0.00045
2,0.54,0.0005
2,0.54,0.00054
2,0.54,0.0006
2,0.54,0.00066
2,0.54,0.00072
2,0.54,0.00075
2,0.54,0.0008
2,0.54,0.00088
2,0.54,0.0009
2,0.54,0.001
2,0.54,0.0011
2,0.54,0.0012
2,0.54,0.00125
2,0.54,0.0015
2,0.54,0.0018
2,0.54,0.002
2,0.54,0.0022
2,0.54,0.0025
2,0.54,0.003
2,0.545,0.0001
2,0.545,0.00015
2,0.545,0.00018
2,0.545,0.0002
2,0.545,0.00022
2,0.545,0.00025
2,0.545,0.0003
2,0.545,0.0004
2,0.545,0.00045
2,0.545,0.0005
2,0.545,0.00054
2,0.545,0.0006
2,0.545,0.00066
2,0.545,0.00072
2,0.545,0.00075
2,0.545,0.0008
2,0.545,0.00088
2,0.545,0.0009
2,0.545,0.001
2,0.545,0.0011
2,0.545,0.0012
2,0.545,0.00125
2,0.545,0.0015
2,0.545,0.0018
2,0.545,0.002
2,0.545,0.0022
2,0.545,0.0025
2,0.545,0.003
2,0.55,0.0001
2,0.55,0.00015
2,0.55,0.00018
2,0.55,0.0002
2,0.55,0.00022
2,0.55,0.00025
2,0.55,0.0003
2,0.55,0.0004
2,0.55,0.00045
2,0.55,0.0005
2,0.55,0.00054
2,0.55,0.0006
2,0.55,0.00066
2,0.55,0.00072
2,0.55,0.00075
2,0.55,0.0008
2,0.55,0.00088
2,0.55,0.0009
2,0.55,0.001
2,0.55,0.0011
2,0.55,0.0012
2,0.55,0.00125
2,0.55,0.0015
2,0.55,0.0018
2,0.55,0.002
2,0.55,0.0022
2,0.55,0.0025
2,0.55,0.003
2,0.555,0.0001
2,0.555,0.00015
2,0.555,0.00018
2,0.555,0.0002
2,0.555,0.00022
2,0.555,0.00025
2,0.555,0.0003
2,0.555,0.0004
2,0.555,0.00045
2,0.555,0.0005
2,0.555,0.00054
2,0.555,0.0006
2,0.555,0.00066
2,0.555,0.00072
2,0.555,0.00075
2,0.555,0.0008
2,0.555,0.00088
2,0.555,0.0009
2,0.555,0.001
2,0.555,0.0011
2,0.555,0.0012
2,0.555,0.00125
2,0.555,0.0015
2,0.555,0.0018
2,0.555,0.002
2,0.555,0.0022
2,0.555,0.0025
2,0.555,0.003
2,0.56,0.0001
2,0.56,0.00015
2,0.56,0.00018
2,0.56,0.0002
2,0.56,0.00022
2,0.56,0.00025
2,0.56,0.0003
2,0.56,0.0004
2,0.56,0.00045
2,0.56,0.0005
2,0.56,0.00054
2,0.56,0.0006
2,0.56,0.00066
2,0.56,0.00072
2,0.56,0.00075
2,0.56,0.0008
2,0.56,0.00088
2,0.56,0.0009
2,0.56,0.001
2,0.56,0.0011
2,0.56,0.0012
2,0.56,0.00125
2,0.56,0.0015
2,0.56,0.0018
2,0.56,0.002
2,0.56,0.0022
2,0.56,0.0025
2,0.56,0.003
2,0.57,0.0001
2,0.57,0.00015
2,0.57,0.00018
2,0.57,0.0002
2,0.57,0.00022
2,0.57,0.00025
2,0.57,0.0003
2,0.57,0.0004
2,0.57,0.00045
2,0.57,0.0005
2,0.57,0.00054
2,0.57,0.0006
2,0.57,0.00066
2,0.57,0.00072
2,0.57,0.00075
2,0.57,0.0008
2,0.57,0.00088
2,0.57,0.0009
2,0.57,0.001
2,0.57,0.0011
2,0.57,0.0012
2,0.57,0.00125
2,0.57,0.0015
2,0.57,0.0018
2,0.57,0.002
2,0.57,0.0022
2,0.57,0.0025
2,0.57,0.003
2,0.58,5e-05
2,0.58,7.5e-05
2,0.58,9e-05
2,0.58,0.0001
2,0.58,0.00011
2,0.58,0.000125
2,0.58,0.00015
2,0.58,0.00018
2,0.58,0.0002
2,0.58,0.00022
2,0.58,0.00025
2,0.58,0.0003
2,0.58,0.00036
2,0.58,0.0004
2,0.58,0.00044
2,0.58,0.00045
2,0.58,0.0005
2,0.58,0.00054
2,0.58,0.0006
2,0.58,0.00066
2,0.58,0.00072
2,0.58,0.00075
2,0.58,0.0008
2,0.58,0.00088
2,0.58,0.0009
2,0.58,0.001
2,0.58,0.0011
2,0.58,0.0012
2,0.58,0.00125
2,0.58,0.0015
2,0.58,0.0018
2,0.58,0.002
2,0.58,0.0022
2,0.58,0.0025
2,0.58,0.003
2,0.59,5e-05
2,0.59,7.5e-05
2,0.59,9e-05
2,0.59,0.0001
2,0.59,0.00011
2,0.59,0.000125
2,0.59,0.00015
2,0.59,0.00018
2,0.59,0.0002
2,0.59,0.00022
2,0.59,0.00025
2,0.59,0.0003
2,0.59,0.00036
2,0.59,0.0004
2,0.59,0.00044
2,0.59,0.00045
2,0.59,0.0005
2,0.59,0.00054
2,0.59,0.0006
2,0.59,0.00066
2,0.59,0.00072
2,0.59,0.00075
2,0.59,0.0008
2,0.59,0.00088
2,0.59,0.0009
2,0.59,0.001
2,0.59,0.0011
2,0.59,0.0012
2,0.59,0.00125
2,0.59,0.0015
2,0.59,0.0018
2,0.59,0.002
2,0.59,0.0022
2,0.59,0.0025
2,0.59,0.003
2,0.595,5e-05
2,0.595,7.5e-05
2,0.595,9e-05
2,0.595,0.0001
2,0.595,0.00011
2,0.595,0.000125
2,0.595,0.00015
2,0.595,0.00018
2,0.595,0.0002
2,0.595,0.00022
2,0.595,0.00025
2,0.595,0.0003
2,0.595,0.00036
2,0.595,0.0004
2,0.595,0.00044
2,0.595,0.00045
2,0.595,0.0005
2,0.595,0.00054
2,0.595,0.0006
2,0.595,0.00066
2,0.595,0.00072
2,0.595,0.00075
2,0.595,0.0008
2,0.595,0.00088
2,0.595,0.0009
2,0.595,0.001
2,0.595,0.0011
2,0.595,0.0012
2,0.595,0.00125
2,0.595,0.0015
2,0.595,0.0018
2,0.595,0.002
2,0.595,0.0022
2,0.595,0.0025
2,0.595,0.003
2,0.6,5e-05
2,0.6,7.5e-05
2,0.6,9e-05
2,0.6,0.0001
2,0.6,0.00011
2,0.6,0.000125
2,0.6,0.00015
2,0.6,0.00018
2,0.6,0.0002
2,0.6,0.00022
2,0.6,0.00025
2,0.6,0.0003
2,0.6,0.00036
2,0.6,0.0004
2,0.6,0.00044
2,0.6,0.00045
2,0.6,0.0005
2,0.6,0.00054
2,0.6,0.0006
2,0.6,0.00066
2,0.6,0.00072
2,0.6,0.00075
2,0.6,0.0008
2,0.6,0.00088
2,0.6,0.0009
2,0.6,0.001
2,0.6,0.0011
2,0.6,0.0012
2,0.6,0.00125
2,0.6,0.0015
2,0.6,0.0018
2,0.6,0.002
2,0.6,0.0022
2,0.6,0.0025
2,0.6,0.003
2,0.605,5e-05
2,0.605,7.5e-05
2,0.605,9e-05
2,0.605,0.0001
2,0.605,0.00011
2,0.605,0.000125
2,0.605,0.00015
2,0.605,0.00018
2,0.605,0.0002
2,0.605,0.00022
2,0.605,0.00025
2,0.605,0.0003
2,0.605,0.00036
2,0.605,0.0004
2,0.605,0.00044
2,0.605,0.00045
2,0.605,0.0005
2,0.605,0.00054
2,0.605,0.0006
2,0.605,0.00066
2,0.605,0.00072
2,0.605,0.00075
2,0.605,0.0008
2,0.605,0.00088
2,0.605,0.0009
2,0.605,0.001
2,0.605,0.0011
2,0.605,0.0012
2,0.605,0.00125
2,0.605,0.0015
2,0.605,0.0018
2,0.605,0.002
2,0.605,0.0022
2,0.605,0.0025
2,0.605,0.003
2,0.61,5e-05
2,0.61,7.5e-05
2,0.61,9e-05
2,0.61,0.0001
2,0.61,0.00011
2,0.61,0.000125
2,0.61,0.00015
2,0.61,0.00018
2,0.61,0.0002
2,0.61,0.00022
2,0.61,0.00025
2,0.61,0.0003
2,0.61,0.00036
2,0.61,0.0004
2,0.61,0.00044
2,0.61,0.00045
2,0.61,0.0005
2,0.61,0.00054
2,0.61,0.0006
2,0.61,0.00066
2,0.61,0.00072
2,0.61,0.00075
2,0.61,0.0008
2,0.61,0.00088
2,0.61,0.0009
2,0.61,0.001
2,0.61,0.0011
2,0.61,0.0012
2,0.61,0.00125
2,0.61,0.0015
2,0.61,0.0018
2,0.61,0.002
2,0.61,0.0022
2,0.61,0.0025
2,0.61,0.003
2,0.62,5e-05
2,0.62,7.5e-05
2,0.62,9e-05
2,0.62,0.0001
2,0.62,0.00011
2,0.62,0.000125
2,0.62,0.00015
2,0.62,0.00018
2,0.62,0.0002
2,0.62,0.00022
2,0.62,0.00025
2,0.62,0.0003
2,0.62,0.00036
2,0.62,0.0004
2,0.62,0.00044
2,0.62,0.00045
2,0.62,0.0005
2,0.62,0.00054
2,0.62,0.0006
2,0.62,0.00066
2,0.62,0.00072
2,0.62,0.00075
2,0.62,0.0008
2,0.62,0.00088
2,0.62,0.0009
2,0.62,0.001
2,0.62,0.0011
2,0.62,0.0012
2,0.62,0.00125
2,0.62,0.0015
2,0.62,0.0018
2,0.62,0.002
2,0.62,0.0022
2,0.62,0.0025
2,0.62,0.003
2,0.63,0.0
2,0.63,1e-06
2,0.63,5e-05
2,0.63,7.5e-05
2,0.63,9e-05
2,0.63,0.0001
2,0.63,0.00011
2,0.63,0.000125
2,0.63,0.00015
2,0.63,0.00018
2,0.63,0.0002
2,0.63,0.00022
2,0.63,0.00025
2,0.63,0.0003
2,0.63,0.00036
2,0.63,0.0004
2,0.63,0.00044
2,0.63,0.00045
2,0.63,0.0005
2,0.63,0.00054
2,0.63,0.0006
2,0.63,0.00066
2,0.63,0.00075
2,0.63,0.0009
2,0.63,0.001
2,0.63,0.0015
2,0.63,0.0018
2,0.63,0.002
2,0.63,0.0022
2,0.63,0.0025
2,0.63,0.003
2,0.64,0.0
2,0.64,1e-06
2,0.64,5e-05
2,0.64,7.5e-05
2,0.64,9e-05
2,0.64,0.0001
2,0.64,0.00011
2,0.64,0.000125
2,0.64,0.00015
2,0.64,0.00018
2,0.64,0.0002
2,0.64,0.00022
2,0.64,0.00025
2,0.64,0.0003
2,0.64,0.00036
2,0.64,0.0004
2,0.64,0.00044
2,0.64,0.00045
2,0.64,0.0005
2,0.64,0.00054
2,0.64,0.0006
2,0.64,0.00066
2,0.64,0.00075
2,0.64,0.0009
2,0.64,0.001
2,0.64,0.0015
2,0.64,0.0018
2,0.64,0.002
2,0.64,0.0022
2,0.64,0.0025
2,0.64,0.003
2,0.645,0.0
2,0.645,1e-06
2,0.645,5e-05
2,0.645,7.5e-05
2,0.645,9e-05
2,0.645,0.0001
2,0.645,0.00011
2,0.645,0.000125
2,0.645,0.00015
2,0.645,0.00018
2,0.645,0.0002
2,0.645,0.00022
2,0.645,0.00025
2,0.645,0.0003
2,0.645,0.00036
2,0.645,0.0004
2,0.645,0.00044
2,0.645,0.00045
2,0.645,0.0005
2,0.645,0.00054
2,0.645,0.0006
2,0.645,0.00066
2,0.645,0.00075
2,0.645,0.0009
2,0.645,0.001
2,0.645,0.0015
2,0.645,0.0018
2,0.645,0.002
2,0.645,0.0022
2,0.645,0.0025
2,0.645,0.003
2,0.65,0.0
2,0.65,1e-06
2,0.65,5e-05
2,0.65,7.5e-05
2,0.65,9e-05
2,0.65,0.0001
2,0.65,0.00011
2,0.65,0.000125
2,0.65,0.00015
2,0.65,0.00018
2,0.65,0.0002
2,0.65,0.00022
2,0.65,0.00025
2,0.65,0.0003
2,0.65,0.00036
2,0.65,0.0004
2,0.65,0.00044
2,0.65,0.00045
2,0.65,0.0005
2,0.65,0.00054
2,0.65,0.0006
2,0.65,0.00066
2,0.65,0.00075
2,0.65,0.0009
2,0.65,0.001
2,0.65,0.0015
2,0.65,0.0018
2,0.65,0.002
2,0.65,0.0022
2,0.65,0.0025
2,0.65,0.003
2,0.655,0.0
2,0.655,1e-06
2,0.655,5e-05
2,0.655,7.5e-05
2,0.655,9e-05
2,0.655,0.0001
2,0.655,0.00011
2,0.655,0.000125
2,0.655,0.00015
2,0.655,0.00018
2,0.655,0.0002
2,0.655,0.00022
2,0.655,0.00025
2,0.655,0.0003
2,0.655,0.00036
2,0.655,0.0004
2,0.655,0.00044
2,0.655,0.00045
2,0.655,0.0005
2,0.655,0.00054
2,0.655,0.0006
2,0.655,0.00066
2,0.655,0.00075
2,0.655,0.0009
2,0.655,0.001
2,0.655,0.0015
2,0.655,0.0018
2,0.655,0.002
2,0.655,0.0022
2,0.655,0.0025
2,0.655,0.003
2,0.66,0.0
2,0.66,1e-06
2,0.66,5e-05
2,0.66,7.5e-05
2,0.66,9e-05
2,0.66,0.0001
2,0.66,0.00011
2,0.66,0.000125
2,0.66,0.00015
2,0.66,0.00018
2,0.66,0.0002
2,0.66,0.00022
2,0.66,0.00025
2,0.66,0.0003
2,0.66,0.00036
2,0.66,0.0004
2,0.66,0.00044
2,0.66,0.00045
2,0.66,0.0005
2,0.66,0.00054
2,0.66,0.0006
2,0.66,0.00066
2,0.66,0.00075
2,0.66,0.0009
2,0.66,0.001
2,0.66,0.0015
2,0.66,0.0018
2,0.66,0.002
2,0.66,0.0022
2,0.66,0.0025
2,0.66,0.003
2,0.67,0.0
2,0.67,1e-06
2,0.67,5e-05
2,0.67,7.5e-05
2,0.67,9e-05
2,0.67,0.0001
2,0.67,0.00011
2,0.67,0.000125
2,0.67,0.00015
2,0.67,0.00018
2,0.67,0.0002
2,0.67,0.00022
2,0.67,0.00025
2,0.67,0.0003
2,0.67,0.00036
2,0.67,0.0004
2,0.67,0.00044
2,0.67,0.00045
2,0.67,0.0005
2,0.67,0.00054
2,0.67,0.0006
2,0.67,0.00066
2,0.67,0.00075
2,0.67,0.0009
2,0.67,0.001
2,0.67,0.0015
2,0.67,0.0018
2,0.67,0.002
2,0.67,0.0022
2,0.67,0.0025
2,0.67,0.003
2,0.68,0.0
2,0.68,1e-06
2,0.68,5e-05
2,0.68,7.5e-05
2,0.68,9e-05
2,0.68,0.0001
2,0.68,0.00011
2,0.68,0.000125
2,0.68,0.00015
2,0.68,0.00018
2,0.68,0.0002
2,0.68,0.00022
2,0.68,0.00025
2,0.68,0.0003
2,0.68,0.00036
2,0.68,0.0004
2,0.68,0.00044
2,0.68,0.0005
2,0.68,0.0006
2,0.68,0.00075
2,0.68,0.0009
2,0.68,0.001
2,0.68,0.0011
2,0.68,0.00125
2,0.68,0.0015
2,0.69,0.0
2,0.69,1e-06
2,0.69,5e-05
2,0.69,7.5e-05
2,0.69,9e-05
2,0.69,0.0001
2,0.69,0.00011
2,0.69,0.000125
2,0.69,0.00015
2,0.69,0.00018
2,0.69,0.0002
2,0.69,0.00022
2,0.69,0.00025
2,0.69,0.0003
2,0.69,0.00036
2,0.69,0.0004
2,0.69,0.00044
2,0.69,0.0005
2,0.69,0.0006
2,0.69,0.00075
2,0.69,0.0009
2,0.69,0.001
2,0.69,0.0011
2,0.69,0.00125
2,0.69,0.0015
2,0.695,0.0
2,0.695,1e-06
2,0.695,5e-05
2,0.695,7.5e-05
2,0.695,9e-05
2,0.695,0.0001
2,0.695,0.00011
2,0.695,0.000125
2,0.695,0.00015
2,0.695,0.00018
2,0.695,0.0002
2,0.695,0.00022
2,0.695,0.00025
2,0.695,0.0003
2,0.695,0.00036
2,0.695,0.0004
2,0.695,0.00044
2,0.695,0.0005
2,0.695,0.0006
2,0.695,0.00075
2,0.695,0.0009
2,0.695,0.001
2,0.695,0.0011
2,0.695,0.00125
2,0.695,0.0015
2,0.7,0.0
2,0.7,1e-06
2,0.7,5e-05
2,0.7,7.5e-05
2,0.7,9e-05
2,0.7,0.0001
2,0.7,0.00011
2,0.7,0.000125
2,0.7,0.00015
2,0.7,0.00018
2,0.7,0.0002
2,0.7,0.00022
2,0.7,0.00025
2,0.7,0.0003
2,0.7,0.00036
2,0.7,0.0004
2,0.7,0.00044
2,0.7,0.0005
2,0.7,0.0006
2,0.7,0.00075
2,0.7,0.0009
2,0.7,0.001
2,0.7,0.0011
2,0.7,0.00125
2,0.7,0.0015
2,0.705,0.0
2,0.705,1e-06
2,0.705,5e-05
2,0.705,7.5e-05
2,0.705,9e-05
2,0.705,0.0001
2,0.705,0.00011
2,0.705,0.000125
2,0.705,0.00015
2,0.705,0.00018
2,0.705,0.0002
2,0.705,0.00022
2,0.705,0.00025
2,0.705,0.0003
2,0.705,0.00036
2,0.705,0.0004
2,0.705,0.00044
2,0.705,0.0005
2,0.705,0.0006
2,0.705,0.00075
2,0.705,0.0009
2,0.705,0.001
2,0.705,0.0011
2,0.705,0.00125
2,0.705,0.0015
2,0.71,0.0
2,0.71,1e-06
2,0.71,5e-05
2,0.71,7.5e-05
2,0.71,9e-05
2,0.71,0.0001
2,0.71,0.00011
2,0.71,0.000125
2,0.71,0.00015
2,0.71,0.00018
2,0.71,0.0002
2,0.71,0.00022
2,0.71,0.00025
2,0.71,0.0003
2,0.71,0.00036
2,0.71,0.0004
2,0.71,0.00044
2,0.71,0.0005
2,0.71,0.0006
2,0.71,0.00075
2,0.71,0.0009
2,0.71,0.001
2,0.71,0.0011
2,0.71,0.00125
2,0.71,0.0015
2,0.72,0.0
2,0.72,1e-06
2,0.72,5e-05
2,0.72,7.5e-05
2,0.72,9e-05
2,0.72,0.0001
2,0.72,0.00011
2,0.72,0.000125
2,0.72,0.00015
2,0.72,0.00018
2,0.72,0.0002
2,0.72,0.00022
2,0.72,0.00025
2,0.72,0.0003
2,0.72,0.00036
2,0.72,0.0004
2,0.72,0.00044
2,0.72,0.0005
2,0.72,0.0006
2,0.72,0.00075
2,0.72,0.0009
2,0.72,0.001
2,0.72,0.0011
2,0.72,0.00125
2,0.72,0.0015
2,0.73,0.0
